,Company Name,Code,Date of Filing,Filing Type,weblink
986,Citrix Systems Inc,CTXS,3/10/1999,10-K,https://www.sec.gov/Archives/edgar/data/877890/0000927016-99-000906-index.html
987,Citrix Systems Inc,CTXS,3/31/1998,10-K,https://www.sec.gov/Archives/edgar/data/877890/0000927016-98-001315-index.html
988,Citrix Systems Inc,CTXS,3/31/1997,10-K,https://www.sec.gov/Archives/edgar/data/877890/0000927016-97-000962-index.html
989,Cognizant Technology Solutions corp,CTSH,3/1/2017,10-K,https://www.sec.gov/Archives/edgar/data/1058290/000105829017000008/0001058290-17-000008-index.htm
990,Cognizant Technology Solutions corp,CTSH,2/25/2016,10-K,https://www.sec.gov/Archives/edgar/data/1058290/000105829016000049/0001058290-16-000049-index.htm
991,Cognizant Technology Solutions corp,CTSH,2/27/2015,10-K,https://www.sec.gov/Archives/edgar/data/1058290/000105829015000006/0001058290-15-000006-index.htm
992,Cognizant Technology Solutions corp,CTSH,2/25/2014,10-K,https://www.sec.gov/Archives/edgar/data/1058290/000119312514067531/0001193125-14-067531-index.htm
993,Cognizant Technology Solutions corp,CTSH,2/26/2013,10-K,https://www.sec.gov/Archives/edgar/data/1058290/000119312513077271/0001193125-13-077271-index.htm
994,Cognizant Technology Solutions corp,CTSH,2/27/2012,10-K,https://www.sec.gov/Archives/edgar/data/1058290/000119312512081638/0001193125-12-081638-index.htm
995,Cognizant Technology Solutions corp,CTSH,2/23/2011,10-K,https://www.sec.gov/Archives/edgar/data/1058290/000119312511043696/0001193125-11-043696-index.htm
996,Cognizant Technology Solutions corp,CTSH,2/25/2010,10-K,https://www.sec.gov/Archives/edgar/data/1058290/000119312510040500/0001193125-10-040500-index.htm
997,Cognizant Technology Solutions corp,CTSH,3/2/2009,10-K,https://www.sec.gov/Archives/edgar/data/1058290/000119312509042103/0001193125-09-042103-index.htm
998,Cognizant Technology Solutions corp,CTSH,2/28/2008,10-K,https://www.sec.gov/Archives/edgar/data/1058290/000119312508042031/0001193125-08-042031-index.htm
999,Cognizant Technology Solutions corp,CTSH,2/16/2007,10-K,https://www.sec.gov/Archives/edgar/data/1058290/000119312507034095/0001193125-07-034095-index.htm
1000,Cognizant Technology Solutions corp,CTSH,3/15/2006,10-K,https://www.sec.gov/Archives/edgar/data/1058290/000119312506054940/0001193125-06-054940-index.htm
1001,Cognizant Technology Solutions corp,CTSH,3/16/2005,10-K,https://www.sec.gov/Archives/edgar/data/1058290/000095012305003226/0000950123-05-003226-index.htm
1002,Cognizant Technology Solutions corp,CTSH,3/12/2004,10-K,https://www.sec.gov/Archives/edgar/data/1058290/000090310004000126/0000903100-04-000126-index.htm
1003,Cognizant Technology Solutions corp,CTSH,3/14/2003,10-K,https://www.sec.gov/Archives/edgar/data/1058290/000090310003000057/0000903100-03-000057-index.htm
1004,Cognizant Technology Solutions corp,CTSH,3/11/2002,10-K,https://www.sec.gov/Archives/edgar/data/1058290/000090310002000082/0000903100-02-000082-index.htm
1005,Cognizant Technology Solutions corp,CTSH,3/15/2001,10-K,https://www.sec.gov/Archives/edgar/data/1058290/000090310001000038/0000903100-01-000038-index.htm
1006,Cognizant Technology Solutions corp,CTSH,3/7/2000,10-K,https://www.sec.gov/Archives/edgar/data/1058290/0001015357-00-000035-index.html
1007,Cognizant Technology Solutions corp,CTSH,3/19/1999,10-K,https://www.sec.gov/Archives/edgar/data/1058290/0001015357-99-000036-index.html
1008,Commvault Systems Inc,CVLT,5/5/2017,10-K,https://www.sec.gov/Archives/edgar/data/1169561/000116956117000014/0001169561-17-000014-index.htm
1009,Commvault Systems Inc,CVLT,5/6/2016,10-K,https://www.sec.gov/Archives/edgar/data/1169561/000116956116000029/0001169561-16-000029-index.htm
1010,Commvault Systems Inc,CVLT,5/8/2015,10-K,https://www.sec.gov/Archives/edgar/data/1169561/000162828015003946/0001628280-15-003946-index.htm
1011,Commvault Systems Inc,CVLT,5/2/2014,10-K,https://www.sec.gov/Archives/edgar/data/1169561/000144530514001788/0001445305-14-001788-index.htm
1012,Commvault Systems Inc,CVLT,5/14/2013,10-K,https://www.sec.gov/Archives/edgar/data/1169561/000119312513219425/0001193125-13-219425-index.htm
1013,Commvault Systems Inc,CVLT,5/15/2012,10-K,https://www.sec.gov/Archives/edgar/data/1169561/000119312512234191/0001193125-12-234191-index.htm
1014,Commvault Systems Inc,CVLT,5/17/2011,10-K,https://www.sec.gov/Archives/edgar/data/1169561/000095012311051348/0000950123-11-051348-index.htm
1015,Commvault Systems Inc,CVLT,5/18/2010,10-K,https://www.sec.gov/Archives/edgar/data/1169561/000095012310050788/0000950123-10-050788-index.htm
1016,Commvault Systems Inc,CVLT,5/19/2009,10-K,https://www.sec.gov/Archives/edgar/data/1169561/000089322009001231/0000893220-09-001231-index.htm
1017,Commvault Systems Inc,CVLT,5/16/2008,10-K,https://www.sec.gov/Archives/edgar/data/1169561/000095012308005795/0000950123-08-005795-index.htm
1018,Commvault Systems Inc,CVLT,5/25/2007,10-K,https://www.sec.gov/Archives/edgar/data/1169561/000095012307007955/0000950123-07-007955-index.htm
1019,Comtech Telecommunications Corp,CMTL,9/27/2017,10-K,https://www.sec.gov/Archives/edgar/data/23197/000002319717000069/0000023197-17-000069-index.htm
1020,Comtech Telecommunications Corp,CMTL,10/6/2016,10-K,https://www.sec.gov/Archives/edgar/data/23197/000002319716000074/0000023197-16-000074-index.htm
1021,Comtech Telecommunications Corp,CMTL,9/28/2015,10-K,https://www.sec.gov/Archives/edgar/data/23197/000002319715000039/0000023197-15-000039-index.htm
1022,Comtech Telecommunications Corp,CMTL,10/9/2014,10-K,https://www.sec.gov/Archives/edgar/data/23197/000002319714000024/0000023197-14-000024-index.htm
1023,Comtech Telecommunications Corp,CMTL,10/3/2013,10-K,https://www.sec.gov/Archives/edgar/data/23197/000002319713000023/0000023197-13-000023-index.htm
1024,Comtech Telecommunications Corp,CMTL,9/26/2012,10-K,https://www.sec.gov/Archives/edgar/data/23197/000002319712000020/0000023197-12-000020-index.htm
1025,Comtech Telecommunications Corp,CMTL,9/27/2011,10-K,https://www.sec.gov/Archives/edgar/data/23197/000002319711000023/0000023197-11-000023-index.htm
1026,Comtech Telecommunications Corp,CMTL,9/23/2010,10-K,https://www.sec.gov/Archives/edgar/data/23197/000002319710000054/0000023197-10-000054-index.htm
1028,Comtech Telecommunications Corp,CMTL,9/23/2009,10-K,https://www.sec.gov/Archives/edgar/data/23197/000002319709000063/0000023197-09-000063-index.htm
1029,Comtech Telecommunications Corp,CMTL,9/17/2008,10-K,https://www.sec.gov/Archives/edgar/data/23197/000002319708000029/0000023197-08-000029-index.htm
1030,Comtech Telecommunications Corp,CMTL,9/19/2007,10-K,https://www.sec.gov/Archives/edgar/data/23197/000116923207003695/0001169232-07-003695-index.htm
1031,Comtech Telecommunications Corp,CMTL,9/20/2006,10-K,https://www.sec.gov/Archives/edgar/data/23197/000116923206003817/0001169232-06-003817-index.htm
1032,Comtech Telecommunications Corp,CMTL,9/22/2005,10-K,https://www.sec.gov/Archives/edgar/data/23197/000116923205004655/0001169232-05-004655-index.htm
1033,Comtech Telecommunications Corp,CMTL,9/22/2004,10-K,https://www.sec.gov/Archives/edgar/data/23197/000095011704003364/0000950117-04-003364-index.htm
1034,Comtech Telecommunications Corp,CMTL,9/23/2003,10-K,https://www.sec.gov/Archives/edgar/data/23197/000116923203005771/0001169232-03-005771-index.htm
1037,Comtech Telecommunications Corp,CMTL,10/16/2002,10-K,https://www.sec.gov/Archives/edgar/data/23197/000116923202002122/0001169232-02-002122-index.htm
1043,Comtech Telecommunications Corp,CMTL,10/30/1996,10-K,https://www.sec.gov/Archives/edgar/data/23197/0000950130-96-004122-index.html
1045,Concurrent Computer corp,CCUR,9/20/2017,10-K,https://www.sec.gov/Archives/edgar/data/749038/000114420417048837/0001144204-17-048837-index.htm
1046,Concurrent Computer corp,CCUR,8/30/2016,10-K,https://www.sec.gov/Archives/edgar/data/749038/000114420416122127/0001144204-16-122127-index.htm
1047,Concurrent Computer corp,CCUR,8/26/2015,10-K,https://www.sec.gov/Archives/edgar/data/749038/000114036115033559/0001140361-15-033559-index.htm
1048,Concurrent Computer corp,CCUR,8/27/2014,10-K,https://www.sec.gov/Archives/edgar/data/749038/000114036114034313/0001140361-14-034313-index.htm
1049,Concurrent Computer corp,CCUR,9/17/2013,10-K,https://www.sec.gov/Archives/edgar/data/749038/000114036113036155/0001140361-13-036155-index.htm
1050,Concurrent Computer corp,CCUR,8/28/2012,10-K,https://www.sec.gov/Archives/edgar/data/749038/000114036112038661/0001140361-12-038661-index.htm
1051,Concurrent Computer corp,CCUR,8/30/2011,10-K,https://www.sec.gov/Archives/edgar/data/749038/000114036111044076/0001140361-11-044076-index.htm
1052,Concurrent Computer corp,CCUR,8/31/2010,10-K,https://www.sec.gov/Archives/edgar/data/749038/000114036110035681/0001140361-10-035681-index.htm
1053,Concurrent Computer corp,CCUR,8/28/2009,10-K,https://www.sec.gov/Archives/edgar/data/749038/000114036109019931/0001140361-09-019931-index.htm
1054,Concurrent Computer corp,CCUR,8/27/2008,10-K,https://www.sec.gov/Archives/edgar/data/749038/000114036108020318/0001140361-08-020318-index.htm
1055,Concurrent Computer corp,CCUR,8/31/2007,10-K,https://www.sec.gov/Archives/edgar/data/749038/000114036107017527/0001140361-07-017527-index.htm
1056,Concurrent Computer corp,CCUR,9/1/2006,10-K,https://www.sec.gov/Archives/edgar/data/749038/000114036106012793/0001140361-06-012793-index.htm
1057,Concurrent Computer corp,CCUR,9/2/2005,10-K,https://www.sec.gov/Archives/edgar/data/749038/000114036105007002/0001140361-05-007002-index.htm
1058,Concurrent Computer corp,CCUR,9/7/2004,10-K,https://www.sec.gov/Archives/edgar/data/749038/000101540204003768/0001015402-04-003768-index.htm
1059,Concurrent Computer corp,CCUR,9/18/2003,10-K,https://www.sec.gov/Archives/edgar/data/749038/000101540203003851/0001015402-03-003851-index.htm
1060,Concurrent Computer corp,CCUR,9/25/2002,10-K,https://www.sec.gov/Archives/edgar/data/749038/000101540202003217/0001015402-02-003217-index.htm
1061,Concurrent Computer corp,CCUR,9/19/2001,10-K,https://www.sec.gov/Archives/edgar/data/749038/000101540201502732/0001015402-01-502732-index.htm
1063,Concurrent Computer corp,CCUR,8/22/2000,10-K,https://www.sec.gov/Archives/edgar/data/749038/000101540200002360/0001015402-00-002360-index.htm
1064,Concurrent Computer corp,CCUR,9/28/1999,10-K,https://www.sec.gov/Archives/edgar/data/749038/0001015402-99-001063-index.html
1065,Concurrent Computer corp,CCUR,9/23/1998,10-K,https://www.sec.gov/Archives/edgar/data/749038/0001015402-98-000338-index.html
1066,Concurrent Computer corp,CCUR,9/25/1997,10-K,https://www.sec.gov/Archives/edgar/data/749038/0001015402-97-000155-index.html
1067,Concurrent Computer corp,CCUR,9/27/1996,10-K,https://www.sec.gov/Archives/edgar/data/749038/0000950144-96-006649-index.html
1069,Concurrent Computer corp,CCUR,9/28/1995,10-K,https://www.sec.gov/Archives/edgar/data/749038/0000749038-95-000007-index.html
1071,Concurrent Computer corp,CCUR,9/30/1994,10-K,https://www.sec.gov/Archives/edgar/data/749038/0000950112-94-002605-index.html
1073,Cornerstone OnDemand Inc,CSOD,2/24/2017,10-K,https://www.sec.gov/Archives/edgar/data/1401680/000140168017000004/0001401680-17-000004-index.htm
1074,Cornerstone OnDemand Inc,CSOD,2/26/2016,10-K,https://www.sec.gov/Archives/edgar/data/1401680/000140168016000026/0001401680-16-000026-index.htm
1075,Cornerstone OnDemand Inc,CSOD,2/27/2015,10-K,https://www.sec.gov/Archives/edgar/data/1401680/000140168015000006/0001401680-15-000006-index.htm
1076,Cornerstone OnDemand Inc,CSOD,2/26/2014,10-K,https://www.sec.gov/Archives/edgar/data/1401680/000140168014000004/0001401680-14-000004-index.htm
1077,Cornerstone OnDemand Inc,CSOD,3/1/2013,10-K,https://www.sec.gov/Archives/edgar/data/1401680/000140168013000003/0001401680-13-000003-index.htm
1078,Cornerstone OnDemand Inc,CSOD,3/6/2012,10-K,https://www.sec.gov/Archives/edgar/data/1401680/000119312512099363/0001193125-12-099363-index.htm
1079,CounterPath corp,CPAH,7/13/2017,10-K,https://www.sec.gov/Archives/edgar/data/1236997/000106299317003211/0001062993-17-003211-index.htm
1080,CounterPath corp,CPAH,7/14/2016,10-K,https://www.sec.gov/Archives/edgar/data/1236997/000106299316010548/0001062993-16-010548-index.htm
1081,CounterPath corp,CPAH,7/16/2015,10-K,https://www.sec.gov/Archives/edgar/data/1236997/000106299315003908/0001062993-15-003908-index.htm
1082,CounterPath corp,CPAH,7/10/2014,10-K,https://www.sec.gov/Archives/edgar/data/1236997/000106299314004136/0001062993-14-004136-index.htm
1083,CounterPath corp,CPAH,7/25/2013,10-K,https://www.sec.gov/Archives/edgar/data/1236997/000106299313003578/0001062993-13-003578-index.htm
1084,CounterPath corp,CPAH,7/19/2012,10-K,https://www.sec.gov/Archives/edgar/data/1236997/000120445912001646/0001204459-12-001646-index.htm
1085,CounterPath corp,CPAH,7/26/2011,10-K,https://www.sec.gov/Archives/edgar/data/1236997/000106299311003023/0001062993-11-003023-index.htm
1087,CounterPath corp,CPAH,7/27/2010,10-K,https://www.sec.gov/Archives/edgar/data/1236997/000106299310002448/0001062993-10-002448-index.htm
1088,CounterPath corp,CPAH,7/28/2009,10-K,https://www.sec.gov/Archives/edgar/data/1236997/000106299309002633/0001062993-09-002633-index.htm
1089,Cray Inc,CRAY,2/10/2017,10-K,https://www.sec.gov/Archives/edgar/data/949158/000094915817000008/0000949158-17-000008-index.htm
1090,Cray Inc,CRAY,2/11/2016,10-K,https://www.sec.gov/Archives/edgar/data/949158/000094915816000035/0000949158-16-000035-index.htm
1091,Cray Inc,CRAY,2/19/2015,10-K,https://www.sec.gov/Archives/edgar/data/949158/000094915815000009/0000949158-15-000009-index.htm
1092,Cray Inc,CRAY,2/13/2014,10-K,https://www.sec.gov/Archives/edgar/data/949158/000094915814000007/0000949158-14-000007-index.htm
1093,Cray Inc,CRAY,2/28/2013,10-K,https://www.sec.gov/Archives/edgar/data/949158/000094915813000011/0000949158-13-000011-index.htm
1094,Cray Inc,CRAY,2/27/2012,10-K,https://www.sec.gov/Archives/edgar/data/949158/000119312512081580/0001193125-12-081580-index.htm
1096,Cray Inc,CRAY,3/4/2011,10-K,https://www.sec.gov/Archives/edgar/data/949158/000119312511056411/0001193125-11-056411-index.htm
1097,Cray Inc,CRAY,3/16/2010,10-K,https://www.sec.gov/Archives/edgar/data/949158/000095012310024871/0000950123-10-024871-index.htm
1098,Cray Inc,CRAY,3/13/2009,10-K,https://www.sec.gov/Archives/edgar/data/949158/000095013409005343/0000950134-09-005343-index.htm
1099,Cray Inc,CRAY,3/11/2008,10-K,https://www.sec.gov/Archives/edgar/data/949158/000095013408004542/0000950134-08-004542-index.htm
1101,Cray Inc,CRAY,3/9/2007,10-K,https://www.sec.gov/Archives/edgar/data/949158/000095013407005208/0000950134-07-005208-index.htm
1102,Cray Inc,CRAY,4/21/2006,10-K,https://www.sec.gov/Archives/edgar/data/949158/000095012406002079/0000950124-06-002079-index.htm
1104,Cray Inc,CRAY,4/1/2005,10-K,https://www.sec.gov/Archives/edgar/data/949158/000089102005000085/0000891020-05-000085-index.htm
1105,Cray Inc,CRAY,3/12/2004,10-K,https://www.sec.gov/Archives/edgar/data/949158/000089102004000325/0000891020-04-000325-index.htm
1107,Cray Inc,CRAY,3/28/2003,10-K,https://www.sec.gov/Archives/edgar/data/949158/000089102003000988/0000891020-03-000988-index.htm
1110,Cray Inc,CRAY,4/2/2001,10-K,https://www.sec.gov/Archives/edgar/data/949158/000109581101002021/0001095811-01-002021-index.htm
1111,Cray Inc,CRAY,3/30/2000,10-K,https://www.sec.gov/Archives/edgar/data/949158/0000891020-00-000675-index.html
1114,Cray Inc,CRAY,3/31/1999,10-K,https://www.sec.gov/Archives/edgar/data/949158/0000891020-99-000603-index.html
1117,Cray Inc,CRAY,3/31/1998,10-K,https://www.sec.gov/Archives/edgar/data/949158/0000891020-98-000479-index.html
1118,Cree Inc,CREE,8/23/2017,10-K,https://www.sec.gov/Archives/edgar/data/895419/000089541917000055/0000895419-17-000055-index.htm
1119,Cree Inc,CREE,8/25/2016,10-K,https://www.sec.gov/Archives/edgar/data/895419/000089541916000167/0000895419-16-000167-index.htm
1120,Cree Inc,CREE,8/27/2015,10-K,https://www.sec.gov/Archives/edgar/data/895419/000089541915000058/0000895419-15-000058-index.htm
1121,Cree Inc,CREE,8/27/2014,10-K,https://www.sec.gov/Archives/edgar/data/895419/000089541914000045/0000895419-14-000045-index.htm
1122,Cree Inc,CREE,8/28/2013,10-K,https://www.sec.gov/Archives/edgar/data/895419/000089541913000044/0000895419-13-000044-index.htm
1123,Cree Inc,CREE,8/21/2012,10-K,https://www.sec.gov/Archives/edgar/data/895419/000089541912000044/0000895419-12-000044-index.htm
1124,Cree Inc,CREE,8/17/2011,10-K,https://www.sec.gov/Archives/edgar/data/895419/000119312511225630/0001193125-11-225630-index.htm
1125,Cree Inc,CREE,8/18/2010,10-K,https://www.sec.gov/Archives/edgar/data/895419/000119312510192307/0001193125-10-192307-index.htm
1126,Cree Inc,CREE,8/18/2009,10-K,https://www.sec.gov/Archives/edgar/data/895419/000119312509177499/0001193125-09-177499-index.htm
1127,Cree Inc,CREE,8/20/2008,10-K,https://www.sec.gov/Archives/edgar/data/895419/000119312508181391/0001193125-08-181391-index.htm
1128,Cree Inc,CREE,8/22/2007,10-K,https://www.sec.gov/Archives/edgar/data/895419/000119312507187409/0001193125-07-187409-index.htm
1129,Cree Inc,CREE,8/24/2006,10-K,https://www.sec.gov/Archives/edgar/data/895419/000119312506179160/0001193125-06-179160-index.htm
1130,Cree Inc,CREE,8/18/2005,10-K,https://www.sec.gov/Archives/edgar/data/895419/000119312505170616/0001193125-05-170616-index.htm
1131,Cree Inc,CREE,8/20/2004,10-K,https://www.sec.gov/Archives/edgar/data/895419/000119312504144133/0001193125-04-144133-index.htm
1132,Cree Inc,CREE,9/25/2003,10-K,https://www.sec.gov/Archives/edgar/data/895419/000119312503054147/0001193125-03-054147-index.htm
1133,Cree Inc,CREE,8/19/2002,10-K,https://www.sec.gov/Archives/edgar/data/895419/000102140802011139/0001021408-02-011139-index.htm
1134,Cree Inc,CREE,8/27/2001,10-K,https://www.sec.gov/Archives/edgar/data/895419/000095014401506414/0000950144-01-506414-index.htm
1135,Cree Inc,CREE,8/10/2000,10-K,https://www.sec.gov/Archives/edgar/data/895419/000089541900000012/0000895419-00-000012-index.htm
1136,Cree Inc,CREE,8/12/1999,10-K,https://www.sec.gov/Archives/edgar/data/895419/0000895419-99-000009-index.html
1138,Cree Inc,CREE,8/19/1998,10-K,https://www.sec.gov/Archives/edgar/data/895419/0000950168-98-002774-index.html
1139,Cree Inc,CREE,8/15/1997,10-K,https://www.sec.gov/Archives/edgar/data/895419/0000950168-97-002327-index.html
1142,Cross Country Healthcare Inc,CCRN,3/3/2017,10-K,https://www.sec.gov/Archives/edgar/data/1141103/000162828017002153/0001628280-17-002153-index.htm
1144,Cross Country Healthcare Inc,CCRN,3/11/2016,10-K,https://www.sec.gov/Archives/edgar/data/1141103/000162828016012617/0001628280-16-012617-index.htm
1145,Cross Country Healthcare Inc,CCRN,3/6/2015,10-K,https://www.sec.gov/Archives/edgar/data/1141103/000162828015001592/0001628280-15-001592-index.htm
